rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,tahun
601–800,University of Wisconsin-Milwaukee,"19,860",19.1,5%,32.0–37.9,22.5,22.00,59.7,36.9,33.7,2022
601–800,Worcester Polytechnic Institute,"5,982",12.9,19%,32.0–37.9,24.4,19.30,50.1,37,52.6,2022
601–800,University of Wuppertal,"15,834",40.4,11%,32.0–37.9,26.8,23.10,50.8,48.1,47.6,2022
601–800,University of Wyoming,"10,787",14.7,6%,32.0–37.9,30.4,13.40,54.3,36.9,35.8,2022
601–800,Xi’an Jiaotong-Liverpool University,"12,566",19.6,7%,32.0–37.9,16.8,14.40,71.8,36.1,75.8,2022
601–800,Zayed University,"7,844",14.9,2%,32.0–37.9,17.6,16.10,64.9,35.9,74,2022
801–1000,University of the Aegean,"19,954",60.7,1%,27.2–31.9,18.1,19.90,49.5,53.4,37.5,2022
801–1000,"University of Agriculture, Faisalabad","26,990",38.8,0%,27.2–31.9,19.1,16.10,44.9,48.9,42.8,2022
801–1000,Al-Balqa Applied University,"29,814",30.6,6%,27.2–31.9,13.3,11.40,58.2,44.2,48.1,2022
801–1000,University of Algarve,"8,264",13.7,21%,27.2–31.9,17.4,16.10,40.3,36.1,68.1,2022
801–1000,Aligarh Muslim University,"22,215",13.8,2%,27.2–31.9,30.2,12.60,47.4,39.3,25.3,2022
801–1000,Amedeo Avogadro University of Eastern Piedmont,"13,677",36.9,7%,27.2–31.9,13.5,21.10,57.4,34.9,40.8,2022
801–1000,American University in Cairo,"5,904",14,5%,27.2–31.9,25,29.50,22.5,36,63.4,2022
801–1000,American University of Sharjah,"4,476",11.7,77%,27.2–31.9,21,18.80,35.9,35.5,93.8,2022
801–1000,Amrita Vishwa Vidyapeetham,"14,994",11.4,10%,27.2–31.9,25.2,17.30,43.5,58.8,40.5,2022
801–1000,"University of the Andes, Colombia","15,280",12.6,2%,27.2–31.9,21.6,17.10,39.2,39.3,55.5,2022
801–1000,Anna University,"14,966",17.2,1%,27.2–31.9,21.9,27.20,39.5,44.6,15.4,2022
801–1000,Arts et Métiers,"6,018",16,17%,27.2–31.9,26.3,16.80,25.7,65.3,66.2,2022
801–1000,Athens University of Economics and Business,"9,180",47.6,5%,27.2–31.9,19.7,23.80,45.2,38.5,47.9,2022
801–1000,University of Aveiro,"12,068",14.8,10%,27.2–31.9,23.3,23.80,42.4,37.5,50,2022
801–1000,Bahçeşehir University,"17,859",46.3,17%,27.2–31.9,19.3,18.60,45,51.6,47.1,2022
801–1000,University of the Basque Country,"42,869",15.1,5%,27.2–31.9,20.7,20.20,50.2,37.8,44.6,2022
801–1000,Baylor University,"18,242",15.6,7%,27.2–31.9,32.4,18.10,42.4,35.3,34.6,2022
801–1000,University of Bedfordshire,"10,425",21.9,48%,27.2–31.9,18.4,14.90,39.6,35.2,79.2,2022
801–1000,University of Belgrade,"94,316",19.1,5%,27.2–31.9,20.1,27.50,40.8,40.9,41.7,2022
801–1000,Ben-Gurion University of the Negev,"16,252",20.2,2%,27.2–31.9,28.1,32.10,31.9,50,37.3,2022
801–1000,Benha University,"115,000",22.2,4%,27.2–31.9,15.5,7.90,54.6,35.4,43.7,2022
801–1000,Beni-Suef University,"80,402",29,1%,27.2–31.9,14.9,8.10,68.9,34.8,44.6,2022
801–1000,Bharathiar University,"3,698",14.6,0%,27.2–31.9,37.1,14.30,33.7,34.9,22.5,2022
801–1000,"Birla Institute of Technology and Science, Pilani","14,849",17.5,2%,27.2–31.9,20,11.10,53.6,36,18.8,2022
801–1000,Boğaziçi University,"13,108",23.6,3%,27.2–31.9,24.3,24.20,34.7,60.8,39.1,2022
801–1000,Carlos III University of Madrid,"17,820",11.1,16%,27.2–31.9,25.3,18.60,28.4,40.5,62.3,2022
801–1000,University of Central Lancashire,"17,645",13.4,20%,27.2–31.9,18.7,13.60,45.4,35.2,68.1,2022
801–1000,Central Queensland University,"16,886",21.1,37%,27.2–31.9,17.1,15.40,52,37.9,63.1,2022
801–1000,Chang Gung University,"7,232",12.4,6%,27.2–31.9,23,28.50,30.8,81.4,27.8,2022
801–1000,Chapman University,"9,060",12.7,7%,27.2–31.9,38.1,12.90,38.7,35.1,41.3,2022
801–1000,Charles Sturt University,"23,264",23.1,27%,27.2–31.9,16.9,16.90,41.7,35.5,70.3,2022
801–1000,University of Chile,"37,264",15.4,5%,27.2–31.9,23.8,18.10,36.7,40.3,50.4,2022
801–1000,"China University of Geosciences, Beijing","16,408",14.7,1%,27.2–31.9,27,17.70,37.2,46.7,25.1,2022
801–1000,"China University of Geosciences, Wuhan","29,999",16,4%,27.2–31.9,21.3,17.30,55.3,51.1,29,2022
801–1000,China University of Mining and Technology,"49,032",19,2%,27.2–31.9,20.5,16.40,48.5,60.6,19.5,2022
801–1000,"China University of Petroleum, Beijing","16,139",16.5,6%,27.2–31.9,25.1,22.90,36.3,99.2,24.3,2022
801–1000,Chulalongkorn University,"34,719",11.1,3%,27.2–31.9,32.8,20.60,30.9,63.7,37.9,2022
801–1000,Clarkson University,"4,466",15.7,10%,27.2–31.9,27.6,17.30,43,39.6,50.8,2022
801–1000,Clemson University,"22,785",16,7%,27.2–31.9,26.5,21.50,41.2,39.9,42.2,2022
801–1000,University of Clermont Auvergne,"35,613",20.5,14%,27.2–31.9,21.4,15.20,51.4,36.4,59.8,2022
801–1000,University of Colombo,"30,227",31.1,0%,27.2–31.9,27.6,9.30,52.3,34.9,37.6,2022
801–1000,COMSATS University Islamabad,"35,851",14.2,1%,27.2–31.9,16.8,10.30,61.3,34.9,46.1,2022
801–1000,University of Córdoba,"17,605",14.6,9%,27.2–31.9,20,17.50,51.4,37.4,46.3,2022
801–1000,Creighton University,"8,749",13.5,4%,27.2–31.9,40.5,13.60,34.1,36.1,25.5,2022
801–1000,University of Debrecen,"28,593",16.8,22%,27.2–31.9,34.3,14.00,32.3,40.6,61.1,2022
801–1000,University of Delhi,"25,543",23.4,1%,27.2–31.9,37.6,22.40,34.7,34.8,17.8,2022
801–1000,University of Dhaka,"207,118",16.5,3%,27.2–31.9,16.3,8.40,61.8,35.2,42.6,2022
801–1000,Donghua University,"22,434",14.4,6%,27.2–31.9,20.6,18.70,49.6,67.2,32.5,2022
801–1000,East China University of Science and Technology,"27,720",16.5,2%,27.2–31.9,22.7,20.70,38.1,56.9,20,2022
801–1000,University of East London,"10,770",19.4,36%,27.2–31.9,23.5,15.10,32.3,35,80.9,2022
801–1000,École Centrale de Lyon,"2,088",15.2,24%,27.2–31.9,27.8,23.40,21.2,60.5,69.3,2022
801–1000,Edge Hill University,"11,150",14.6,6%,27.2–31.9,16.6,12.70,60.8,34.8,45.6,2022
801–1000,Estonian University of Life Sciences,"2,285",6.5,13%,27.2–31.9,22,9.80,51.3,38,66.9,2022
801–1000,European University of Madrid,"10,576",10.6,32%,27.2–31.9,18.7,9.70,56.2,35,59.8,2022
801–1000,Universidade Federal de Santa Catarina,"38,086",15.6,3%,27.2–31.9,28.1,13.80,47.1,44.4,30.9,2022
801–1000,Universidade Federal de São Paulo (UNIFESP),"18,588",9.9,1%,27.2–31.9,27.4,17.70,46.5,35.3,29.2,2022
801–1000,Florida Agricultural and Mechanical University,"9,667",18.1,1%,27.2–31.9,34.9,12.60,33.2,35.4,31.6,2022
801–1000,Florida Atlantic University,"25,416",19.2,9%,27.2–31.9,20.1,18.50,43.7,40.4,46.5,2022
801–1000,Florida Institute of Technology,"5,400",15.6,30%,27.2–31.9,28.1,16.60,32.9,39.4,54.9,2022
801–1000,University of Foggia,"10,702",32.6,1%,27.2–31.9,16.9,20.90,53.7,38,25.7,2022
801–1000,University of Fortaleza (UNIFOR),"20,775",17.5,0%,27.2–31.9,16.7,8.40,65.2,34.8,35.6,2022
801–1000,Fujita Health University,"3,112",3.2,1%,27.2–31.9,24.6,10.90,59.2,37.1,22.5,2022
801–1000,Fuzhou University,"37,509",15.8,1%,27.2–31.9,17.6,13.10,55,58.5,28.8,2022
801–1000,Hiroshima University,"15,048",8.7,12%,27.2–31.9,31.1,21.80,30.4,49.5,40,2022
801–1000,Reichman University,"7,601",14.9,26%,27.2–31.9,15.8,9.40,57,34.8,65.6,2022
801–1000,Imam Abdulrahman Bin Faisal University,"24,510",8.2,3%,27.2–31.9,21.2,8.90,45,35.1,70.2,2022
801–1000,"Indian Institute of Science Education and Research, Pune","1,440",10.7,0%,27.2–31.9,38.7,15.70,34,36.5,24.3,2022
801–1000,Indian Institute of Science Education and Research Kolkata,"1,477",12.5,0%,27.2–31.9,26.2,13.20,56.3,38.8,19.6,2022
801–1000,Indian Institute of Technology Patna,"1,810",14.4,0%,27.2–31.9,23.6,18.10,47.5,35.1,16.9,2022
801–1000,University of Indonesia,"39,418",9.6,12%,27.2–31.9,38.6,20.70,14.5,80.7,52.9,2022
801–1000,Universitat Internacional de Catalunya,"4,881",12.6,35%,27.2–31.9,18.1,13.70,54.6,39.7,63.6,2022
801–1000,University of Ioannina,"23,134",35.9,4%,27.2–31.9,15.6,15.10,60,37.7,44.2,2022
801–1000,Isfahan University of Medical Sciences,"10,497",10.7,3%,27.2–31.9,39.7,12.90,31,35.9,20,2022
801–1000,Isfahan University of Technology,"10,400",22.9,1%,27.2–31.9,25.9,24.40,38.3,79.9,26.3,2022
801–1000,Istanbul University-Cerrahpaşa,"26,680",24.1,5%,27.2–31.9,20.9,11.70,51.7,51.4,22.3,2022
801–1000,Istanbul Medeniyet University,"8,661",11,2%,27.2–31.9,17,9.20,66,34.8,21,2022
801–1000,Iuliu Haţieganu University of Medicine and Pharmacy Cluj-Napoca,"7,880",7.7,34%,27.2–31.9,21.2,9.10,51.8,35,52,2022
801–1000,Jadavpur University,"12,967",21.3,1%,27.2–31.9,35.6,24.30,25,43.3,16,2022
801–1000,University of Jaén,"14,241",16.9,8%,27.2–31.9,17.6,16.10,53,35.1,44,2022
801–1000,Jaume I University,"11,745",14.9,10%,27.2–31.9,21.3,19.10,49.5,38.1,45.3,2022
801–1000,Jiangsu University,"35,947",9.5,6%,27.2–31.9,20.8,12.10,56.3,57.8,42.5,2022
801–1000,Jiangsu Normal University,"23,006",14.1,2%,27.2–31.9,16.3,13.00,62.7,46.9,24.6,2022
801–1000,The Jikei University School of Medicine,"1,098",0.9,0%,27.2–31.9,28.1,9.00,61.4,38.5,16.5,2022
801–1000,The University of Jordan,"30,062",13.7,17%,27.2–31.9,27.9,13.00,43.8,39.5,66.9,2022
801–1000,Juntendo University,"5,468",4.3,3%,27.2–31.9,32.7,13.90,38.5,50.4,22.2,2022
801–1000,Kalasalingam Academy of Research and Education,"7,015",8.8,0%,27.2–31.9,19,8.80,58.3,37.2,23.1,2022
801–1000,Kansas State University,"20,529",13.2,8%,27.2–31.9,26.6,21.10,43.4,41.4,47.3,2022
801–1000,Karlstad University,"8,985",13.3,%,27.2–31.9,17.5,14.30,52.5,35.9,39.5,2022
801–1000,Kent State University,"23,092",18.3,6%,27.2–31.9,23.6,18.30,41.8,35.6,40.2,2022
801–1000,KIIT University,"24,680",12.6,5%,27.2–31.9,26.4,12.30,45.6,66.2,22.1,2022
801–1000,Kindai University,"33,370",14.6,2%,27.2–31.9,19.4,10.80,61.3,40.3,25.1,2022
801–1000,King Khalid University,"39,668",8.9,9%,27.2–31.9,24.1,8.10,46.5,34.8,81,2022
801–1000,King Mongkut’s University of Technology Thonburi,"15,348",19.8,2%,27.2–31.9,19.7,17.40,47.4,72.9,35,2022
801–1000,King Saud bin Abdulaziz University for Health Sciences,"12,652",12.1,0%,27.2–31.9,28.3,10.90,46.9,37.5,67.7,2022
801–1000,Kingston University,"14,275",18.4,39%,27.2–31.9,19.6,18.00,39.6,35.1,85.7,2022
801–1000,Kurume University,"4,997",8.4,2%,27.2–31.9,22.2,11.20,56.7,38,23,2022
801–1000,Kuwait University,"37,104",22.6,14%,27.2–31.9,19.9,10.00,45.1,36.1,69.1,2022
801–1000,Lahore University of Management Sciences,"4,228",14.4,1%,27.2–31.9,21.6,16.60,50.9,35.6,46.7,2022
801–1000,Lakehead University,"8,254",24.9,18%,27.2–31.9,18.2,23.20,45.2,37,55.4,2022
801–1000,Lebanese American University,"7,425",10.4,18%,27.2–31.9,30.8,10.90,29.2,34.8,86,2022
801–1000,Leeds Beckett University,"18,640",19.3,12%,27.2–31.9,17.4,15.80,54.2,35.4,54,2022
801–1000,University of Leoben,"2,643",4.8,14%,27.2–31.9,27.9,12.60,29.1,54.4,69.5,2022
801–1000,University of Ljubljana,"37,874",13.3,7%,27.2–31.9,22.5,18.60,50,41,45.3,2022
801–1000,University of Lleida,"9,161",15.5,9%,27.2–31.9,20.2,16.50,53.9,38.5,41.5,2022
801–1000,London South Bank University,"12,145",16.4,33%,27.2–31.9,17.4,12.10,43.3,35.4,84.2,2022
801–1000,University of Malta,"10,137",11.3,10%,27.2–31.9,19.4,16.30,52.9,35.2,59.1,2022
801–1000,University of Maragheh,"3,085",20.7,0%,27.2–31.9,14.3,11.90,58.7,34.8,23.2,2022
801–1000,Marquette University,"10,811",12.3,3%,27.2–31.9,35.3,16.30,38.3,37.1,27.2,2022
801–1000,Masaryk University,"30,485",18.6,23%,27.2–31.9,23.5,27.80,31.4,36.2,64.9,2022
801–1000,University of Memphis,"16,109",13.9,3%,27.2–31.9,26.2,17.40,45.7,36.3,25.4,2022
801–1000,Menoufia University,"79,591",25.9,1%,27.2–31.9,16,8.30,57.2,36.1,39.7,2022
801–1000,Metropolitan Autonomous University,"59,705",20.8,0%,27.2–31.9,17.6,16.00,51.4,37,25.2,2022
801–1000,Miguel Hernández University of Elche,"12,159",17.5,6%,27.2–31.9,17.2,16.20,49.3,38.9,38.2,2022
801–1000,University of Minho,"19,246",19,15%,27.2–31.9,24,22.80,38.6,52.3,57.1,2022
801–1000,University of Namur,"6,727",20.2,12%,27.2–31.9,19.4,19.30,40.3,40.8,67.9,2022
801–1000,Nanjing University of Information Science and Technology,"29,088",16.9,4%,27.2–31.9,18.7,15.50,59.4,43,33.2,2022
801–1000,Nanjing Normal University,"30,317",12.6,4%,27.2–31.9,20,12.50,55.6,52.1,26.9,2022
801–1000,Nanjing Tech University,"36,816",13.8,3%,27.2–31.9,18.8,13.40,57,62.7,28.5,2022
801–1000,National Autonomous University of Mexico,"167,254",16.8,7%,27.2–31.9,30.6,28.20,20.2,63.1,47.3,2022
801–1000,National Institute of Technology Rourkela,"6,757",17.4,5%,27.2–31.9,24.1,15.30,44.9,36.3,18.4,2022
801–1000,National University of Sciences and Technology,"11,375",8.9,5%,27.2–31.9,21.9,15.60,46.2,38.1,45.7,2022
801–1000,National Sun Yat-Sen University,"7,991",12.6,10%,27.2–31.9,25.9,35.40,25.4,62.5,44.5,2022
801–1000,National Technical University of Athens,"13,309",18.9,6%,27.2–31.9,22.6,16.80,41.1,53.5,38.3,2022
801–1000,National Institute of Technology Silchar,"3,494",12.8,1%,27.2–31.9,27.4,14.40,51.7,35.3,14.9,2022
801–1000,Near East University,"20,147",18.7,86%,27.2–31.9,17.3,11.30,44.3,54.2,95.5,2022
801–1000,"University of Nevada, Las Vegas","26,176",22.9,4%,27.2–31.9,29.8,24.00,40.7,35.4,31.1,2022
801–1000,The New School,"10,379",10.5,35%,27.2–31.9,25.1,15.90,40.4,39.8,50.7,2022
801–1000,New Mexico State University (Main campus),"12,401",16,6%,27.2–31.9,24.1,20.30,43.8,38.9,38.1,2022
801–1000,Niigata University,"12,061",7.8,3%,27.2–31.9,24.4,13.00,52.3,41.2,24.5,2022
801–1000,Normandy University,"68,075",21.8,12%,27.2–31.9,22.5,15.10,36.7,35.8,55.8,2022
801–1000,University of North Carolina at Charlotte,"27,133",19.9,7%,27.2–31.9,19.9,10.00,65.2,34.8,33.5,2022
801–1000,University of North Carolina at Greensboro,"18,077",19.4,4%,27.2–31.9,24.2,19.30,50.7,35.6,24.1,2022
801–1000,"Northeastern University, China","38,205",14.7,2%,27.2–31.9,25.3,26.20,28.7,92.9,37.6,2022
801–1000,Northeast Normal University,"30,340",18.8,5%,27.2–31.9,24.7,14.60,49.1,38.4,24.8,2022
801–1000,University of Northern British Columbia (UNBC),"2,918",14.8,9%,27.2–31.9,21,20.10,43.5,35.2,40.8,2022
801–1000,NorthWest A&F University,"29,511",14.5,1%,27.2–31.9,21.9,17.10,51.2,58.6,25.7,2022
801–1000,Old Dominion University,"18,713",17.9,3%,27.2–31.9,23.4,19.20,43.7,34.8,31.1,2022
801–1000,University of Oviedo,"20,844",12.9,3%,27.2–31.9,20.3,17.10,47,38.8,34.6,2022
801–1000,Palacký University Olomouc,"17,818",14.2,13%,27.2–31.9,20.1,21.40,41.6,35.9,59.2,2022
801–1000,University of Patras,"25,870",27.2,5%,27.2–31.9,18.1,13.40,47,40.3,38.2,2022
801–1000,University of Pécs,"17,223",11.4,24%,27.2–31.9,32.8,11.50,39.1,36.8,56.5,2022
801–1000,Universiti Pendidikan Sultan Idris,"6,312",10.5,16%,27.2–31.9,26.2,24.50,29,99.9,51.4,2022
801–1000,Polytechnic University of Valencia,"22,562",10.8,16%,27.2–31.9,24.5,19.00,39.9,47.4,53.2,2022
801–1000,Pontifical Catholic University of Rio de Janeiro (PUC-Rio),"14,332",20.7,3%,27.2–31.9,29.1,29.10,28,100,37.8,2022
801–1000,Pontifical Catholic University of Rio Grande do Sul (PUCRS),"15,149",22.1,1%,27.2–31.9,22.9,14.30,46.9,61.3,31.2,2022
801–1000,Portland State University,"19,576",18.3,7%,27.2–31.9,22.9,20.10,38.5,36.1,30.3,2022
801–1000,Pusan National University,"21,447",16.5,5%,27.2–31.9,31.8,30.40,24.3,45.6,26,2022
801–1000,Qingdao University,"44,244",17.7,1%,27.2–31.9,15.8,14.00,64,38.6,20.1,2022
801–1000,University of Rennes 1,"29,058",18.8,12%,27.2–31.9,26.2,16.70,46,39.7,57.1,2022
801–1000,Rochester Institute of Technology,"14,383",15.6,17%,27.2–31.9,20.5,19.10,42.4,36.2,41.1,2022
801–1000,University of Roehampton,"7,670",15.8,31%,27.2–31.9,20.6,21.00,38.3,35,80.6,2022
801–1000,Toronto Metropolitan University,"35,543",42.5,7%,27.2–31.9,20.2,28.90,36.3,37.7,56.4,2022
801–1000,University of Salamanca,"28,269",17.3,18%,27.2–31.9,23.9,19.10,34.7,37.5,55.1,2022
801–1000,University of Salento,"13,085",22.4,1%,27.2–31.9,23.2,19.30,52.1,36.9,28.5,2022
801–1000,University of Salford,"17,450",18.7,19%,27.2–31.9,20.5,16.30,42.1,36.3,71.6,2022
801–1000,Universidad San Francisco de Quito,"8,466",10.6,4%,27.2–31.9,18.2,9.20,46.6,35.2,64.8,2022
801–1000,University of Santiago de Compostela,"24,795",14.9,9%,27.2–31.9,23.8,12.00,47.6,39,46,2022
801–1000,Savitribai Phule Pune University,"5,078",12,2%,27.2–31.9,35,26.20,32.8,36.2,16.4,2022
801–1000,University of Science and Technology Beijing,"27,845",16.2,4%,27.2–31.9,25.2,26.40,35,63.7,21.9,2022
801–1000,Shahid Beheshti University,"18,483",21.6,2%,27.2–31.9,25.2,26.40,40.5,50.4,21.6,2022
801–1000,Shanghai University of Finance and Economics (SUFE),"16,012",15.3,4%,27.2–31.9,24.3,13.60,38.9,39,42.8,2022
801–1000,Shantou University,"12,543",12.9,1%,27.2–31.9,20.2,16.40,53.9,38.9,39,2022
801–1000,Sheffield Hallam University,"25,535",16.8,11%,27.2–31.9,17.9,13.50,46.8,35.2,54,2022
801–1000,Shiraz University,"13,572",19.5,1%,27.2–31.9,24.7,23.90,37.1,44.4,22.1,2022
801–1000,Shiraz University of Medical Sciences,"10,710",10.9,2%,27.2–31.9,37.2,10.90,41,34.8,18.9,2022
801–1000,Sidi Mohamed Ben Abdellah University,"87,745",51.7,2%,27.2–31.9,24.6,9.30,54.9,34.8,23,2022
801–1000,University of South Africa,"193,543",204.1,5%,27.2–31.9,28.6,26.10,28.4,35.6,37.4,2022
801–1000,University of South Bohemia in České Budějovice,"8,952",14.1,6%,27.2–31.9,18.8,15.70,41.4,34.8,49.4,2022
801–1000,South China Normal University,"30,027",16.6,4%,27.2–31.9,20,16.60,48.3,52.2,32.3,2022
801–1000,University of South Dakota,"7,669",17.9,3%,27.2–31.9,33.7,16.20,33.9,35.7,25.3,2022
801–1000,South Valley University,"47,430",58.1,0%,27.2–31.9,21.5,10.60,50.1,35,44.6,2022
801–1000,St Francis Xavier University,"4,387",17.3,6%,27.2–31.9,16.8,8.50,48.7,35.7,54.5,2022
801–1000,Sultan Qaboos University,"6,755",7.4,4%,27.2–31.9,23.9,15.00,43.4,39.3,74.4,2022
801–1000,Symbiosis International University,"17,363",12.9,11%,27.2–31.9,17.4,9.90,53,35.1,30.4,2022
801–1000,University of Szeged,"19,108",12.1,21%,27.2–31.9,23.8,14.40,42.3,37.9,60.1,2022
801–1000,Technical University of Crete,"6,875",31.3,4%,27.2–31.9,13.7,11.00,55,39.6,43.6,2022
801–1000,Technical University of Madrid,"38,794",15.4,15%,27.2–31.9,22.9,15.90,40.9,44.2,52.2,2022
801–1000,"University of Technology, Iraq","9,309",6.4,0%,27.2–31.9,21.5,7.90,53.1,35.3,26.3,2022
801–1000,University of Tehran,"43,998",21,2%,27.2–31.9,32.8,12.00,46.5,34.8,26.6,2022
801–1000,Teikyo University,"23,015",16.1,4%,27.2–31.9,16.1,10.80,69,35.8,21.6,2022
801–1000,Universiti Tenaga Nasional (UNITEN),"5,644",13,8%,27.2–31.9,18.9,14.90,46.9,91,48.5,2022
801–1000,University of Texas at El Paso,"17,877",23.2,8%,27.2–31.9,20.6,24.40,38.5,34.8,42.7,2022
801–1000,University of Texas Rio Grande Valley,"26,512",21.7,3%,27.2–31.9,17.3,11.40,53.2,35.2,34.5,2022
801–1000,University of Thessaly,"18,036",30.1,2%,27.2–31.9,16.3,15.60,57.5,38.6,39.8,2022
801–1000,University of Trás-os-Montes and Alto Douro,"6,687",11.5,6%,27.2–31.9,20.6,28.10,33.6,34.8,43.4,2022
801–1000,Tribhuvan University,"428,485",31.4,0%,27.2–31.9,12.4,7.90,67.8,34.8,45.6,2022
801–1000,Veltech University,"6,804",14.3,2%,27.2–31.9,16.4,8.60,59,36.2,25.2,2022
801–1000,Vilnius University,"16,815",10.6,9%,27.2–31.9,21.3,16.90,41.4,44.2,56.1,2022
801–1000,VIT University,"34,526",19.6,2%,27.2–31.9,22.3,15.00,45.4,36.8,27,2022
801–1000,Waseda University,"47,565",14.9,12%,27.2–31.9,31.6,24.30,24.4,39.7,44.1,2022
801–1000,University of Westminster,"16,145",20.7,50%,27.2–31.9,17.9,17.90,38,35.4,83.1,2022
801–1000,Wuhan University of Technology,"53,791",14.6,3%,27.2–31.9,20.2,15.20,46.2,54.5,24.6,2022
801–1000,Xidian University,"36,124",16.3,2%,27.2–31.9,22.6,19.40,36.9,80.1,21.4,2022
801–1000,Yasouj University,"5,898",24.6,0%,27.2–31.9,15.3,14.40,63.8,38,17.3,2022
801–1000,Yeungnam University,"19,589",14.8,5%,27.2–31.9,20.1,14.10,50.6,41.1,39.5,2022
801–1000,Zagazig University,"147,705",22.4,2%,27.2–31.9,14.2,8.20,60.7,34.8,42.1,2022
801–1000,Zewail City of Science and Technology,958,9.1,0%,27.2–31.9,21.1,15.60,54.7,47.6,28.4,2022
801–1000,Zhejiang University of Finance and Economics,"16,519",19.8,3%,27.2–31.9,14.6,10.60,61.7,35.3,25.9,2022
1001–1200,Acharya Nagarjuna University,"4,858",9.7,7%,22.4–27.1,41.1,9.80,17.6,41.4,23.3,2022
1001–1200,University of A Coruña,"14,735",12.2,5%,22.4–27.1,18.7,15.80,33.6,37.5,33.4,2022
1001–1200,"Adam Mickiewicz University, Poznań","33,714",19.9,4%,22.4–27.1,20.8,18.40,31.2,37.1,32,2022
1001–1200,Aichi Medical University,"1,304",2.7,1%,22.4–27.1,25.8,12.00,35.8,39.6,18.5,2022
1001–1200,Ain Shams University,"201,733",15.9,3%,22.4–27.1,22.1,10.40,43.3,35.9,36.9,2022
1001–1200,Al-Azhar University,"376,303",34.2,5%,22.4–27.1,14.4,9.30,41.5,34.8,47.4,2022
1001–1200,Alexandria University,"188,711",26.4,4%,22.4–27.1,18.5,12.80,43.8,38.6,45.4,2022
1001–1200,University of Almería,"12,996",18.7,12%,22.4–27.1,19,17.40,35.2,37.1,43.1,2022
1001–1200,"University of the Andes, Chile","9,254",18.9,2%,22.4–27.1,17.8,12.90,32.3,36.2,48.1,2022
1001–1200,University of Antioquia,"37,141",21.2,0%,22.4–27.1,18.4,22.50,22.3,76.6,37.6,2022
1001–1200,Assiut University,"92,965",17.8,1%,22.4–27.1,17,9.70,40.3,34.8,46.8,2022
1001–1200,Atatürk University,"63,400",34.6,2%,22.4–27.1,18.2,13.50,40.2,36.2,19.1,2022
1001–1200,Atılım University,"9,421",15.4,5%,22.4–27.1,16.5,9.30,36.8,36.1,39.9,2022
1001–1200,Babeş-Bolyai University,"36,951",22.9,4%,22.4–27.1,19.4,15.60,31.2,35.8,44.4,2022
1001–1200,Bandung Institute of Technology (ITB),"18,239",12,2%,22.4–27.1,23.1,20.70,16.3,97.5,29.1,2022
1001–1200,Bangladesh Agricultural University (BAU),"8,088",14.3,1%,22.4–27.1,17.1,8.30,34.5,38.5,46.2,2022
1001–1200,Beijing Forestry University,"20,196",15.6,1%,22.4–27.1,22.5,25.50,22.6,71.2,20,2022
1001–1200,Beijing Jiaotong University,"30,608",14.9,7%,22.4–27.1,25.9,26.60,21.6,63.7,37.5,2022
1001–1200,Beijing University of Technology,"22,746",11.9,2%,22.4–27.1,25.1,20.90,19.2,54.5,21.6,2022
1001–1200,Bezmiâlem Vakif University,"3,567",11.9,5%,22.4–27.1,27.2,11.10,27.6,38.4,21.9,2022
1001–1200,Bowling Green State University,"15,268",16.2,4%,22.4–27.1,20.6,13.00,45.5,34.8,26,2022
1001–1200,University of Brasília,"45,425",14.9,2%,22.4–27.1,26.2,13.00,35,41.7,31.5,2022
1001–1200,University of Cadiz,"18,763",17.7,9%,22.4–27.1,18.3,16.60,31.7,36.5,39.4,2022
1001–1200,Canterbury Christ Church University,"10,920",17.3,13%,22.4–27.1,19.1,12.90,28.3,35,45.3,2022
1001–1200,Cardiff Metropolitan University,"9,060",18.3,20%,22.4–27.1,18.8,12.70,37,36,66.6,2022
1001–1200,Technical University of Cartagena,"4,541",10.3,8%,22.4–27.1,20.3,12.20,31.1,39,36.7,2022
1001–1200,University of Castilla-La Mancha,"21,735",12.4,7%,22.4–27.1,20.1,14.20,38,36.8,39.2,2022
1001–1200,The Catholic University of Korea,"9,840",7.4,4%,22.4–27.1,25.9,19.60,23.8,39.8,19.9,2022
1001–1200,Universidad Católica San Antonio de Murcia (UCAM),"10,828",19.7,12%,22.4–27.1,16.6,15.10,28.8,45.2,44,2022
1001–1200,Central University of Finance and Economics,"16,066",14.4,4%,22.4–27.1,21.9,12.40,32.5,40.2,36.9,2022
1001–1200,Chengdu University,"22,106",18.1,1%,22.4–27.1,15.8,9.80,42.4,37.8,20.7,2022
1001–1200,Chiang Mai University,"33,357",14.1,3%,22.4–27.1,25.2,17.60,25.9,57.9,34.4,2022
1001–1200,Chiba University,"13,868",10,5%,22.4–27.1,25.5,18.60,31.4,48.9,27.9,2022
1001–1200,China University of Petroleum (East China),"25,206",15,2%,22.4–27.1,20.2,17.80,30.8,89.4,18.5,2022
1001–1200,China Pharmaceutical University,"24,013",19.3,2%,22.4–27.1,18.1,12.70,40.7,54.3,18.1,2022
1001–1200,Chonnam National University,"22,250",17.1,9%,22.4–27.1,23,21.40,28.2,41.2,30.7,2022
1001–1200,Chungnam National University,"21,471",21.1,4%,22.4–27.1,24.6,23.60,17.5,45.3,23.5,2022
